1187,278,279,1
1395,211,1596,1
211,1395,1070,1
666,143,69,1
1070,1395,73,1
1600,124,263,1
263,264,1600,1
666,664,143,1
1396,1070,1069,1
73,1069,1070,1
305,1597,593,1
156,278,1187,1
264,1398,1610,1
265,1610,1398,1
265,1071,1610,1
42,230,132,1
149,230,42,1
132,41,42,1
134,131,50,1
134,100,131,1
229,312,39,1
111,11,110,1
110,11,41,1
132,230,36,1
135,101,100,1
41,132,110,1
124,311,229,1
29,276,57,1
57,175,29,1
69,177,178,1
39,67,229,1
111,77,270,1
25,101,135,1
36,230,142,1
177,69,275,1
7,101,25,1
130,50,131,1
50,130,36,1
162,228,67,1
45,149,42,1
229,67,228,1
100,134,135,1
25,226,162,1
85,177,176,1
176,177,275,1
166,934,933,1
892,73,1395,1
73,892,1405,1
36,140,50,1
270,37,271,1
111,94,11,1
892,1596,305,1
581,202,579,1
581,1535,202,1
166,933,678,1
57,276,37,1
142,140,36,1
1071,266,380,1
7,25,162,1
666,179,21,1
666,69,179,1
176,29,175,1
37,276,271,1
85,176,175,1
179,69,178,1
1069,266,1071,1
580,579,156,1
1071,380,26,1
77,37,270,1
229,311,312,1
226,228,162,1
156,582,580,1
1072,1585,934,1
892,1395,1596,1
270,94,111,1
311,1600,38,1
1068,266,1069,1
1068,1069,73,1
168,1579,1465,1
1072,1579,168,1
353,38,1600,1
582,1187,167,1
1536,581,579,1
579,580,1536,1
168,1585,1072,1
1393,1394,305,1
1393,305,593,1
593,1392,1393,1
156,1187,582,1
1072,934,166,1
166,678,279,1
353,1600,264,1
353,264,26,1
21,1465,1579,1
1187,279,167,1
678,167,279,1
212,892,305,1
26,1610,1071,1
305,1394,212,1
1068,73,1405,1
1600,311,124,1
179,1465,21,1
593,1535,581,1
264,1610,26,1
61728,593,581,1
1392,593,61728,1
678,679,167,1
67,39,104,1
131,100,133,1
40,37,237,1
237,37,77,1
49,179,178,1
175,173,174,1
36,130,132,1
101,17,100,1
92,57,37,1
67,104,162,1
63,110,132,1
173,175,57,1
110,48,111,1
92,121,57,1
72,77,3,1
237,77,72,1
118,17,101,1
111,48,77,1
3,77,48,1
100,17,133,1
110,63,48,1
1536,584,203,1
680,167,679,1
329,244,312,1
203,581,1536,1
178,177,86,1
243,242,39,1
175,174,85,1
92,37,40,1
312,311,329,1
329,311,38,1
39,242,78,1
78,104,39,1
104,31,7,1
86,177,188,1
7,31,118,1
121,173,57,1
7,162,104,1
224,178,86,1
132,130,63,1
130,131,63,1
131,133,63,1
118,101,7,1
152,933,932,1
152,678,933,1
584,580,60400,1
380,266,381,1
678,152,679,1
180,1466,1465,1
933,169,937,1
937,932,933,1
85,174,188,1
85,188,177,1
1465,179,1580,1
1580,180,1465,1
224,49,178,1
75,580,582,1
61501,212,1247,1
1536,580,584,1
312,833,39,1
39,833,243,1
136,939,168,1
1585,168,939,1
680,1409,167,1
353,352,38,1
352,329,38,1
1466,136,168,1
266,383,381,1
353,26,362,1
381,267,380,1
380,362,26,1
1393,306,1394,1
1585,939,169,1
582,167,1409,1
352,353,1210,1
212,1250,1247,1
212,1251,1250,1
383,1068,430,1
383,266,1068,1
168,1465,1466,1
1409,75,582,1
267,1460,380,1
312,244,833,1
430,1068,1405,1
1585,169,934,1
353,362,1210,1
1251,1394,306,1
1580,179,49,1
934,169,933,1
385,430,1405,1
1393,1392,306,1
212,1394,1251,1
203,1392,61728,1
581,203,61728,1
949,1392,203,1
306,1392,949,1
1460,362,380,1
385,1405,892,1
580,75,60400,1
61501,385,892,1
61501,892,212,1
92,6,121,1
68,72,10,1
10,72,47,1
1274,136,1466,1
40,237,235,1
47,72,3,1
173,93,174,1
92,40,6,1
1274,944,136,1
354,1210,351,1
60392,584,60396,1
121,6,236,1
89,249,242,1
47,17,118,1
133,17,47,1
121,20,93,1
1274,1466,180,1
118,10,47,1
121,93,173,1
93,33,174,1
63,133,48,1
72,68,237,1
235,237,68,1
31,10,118,1
238,10,31,1
78,239,240,1
238,31,240,1
133,47,3,1
1471,359,267,1
583,1409,680,1
583,1410,1409,1
241,78,242,1
48,133,3,1
1471,267,382,1
223,1275,224,1
31,104,240,1
239,78,241,1
243,89,242,1
136,944,942,1
223,224,86,1
188,174,33,1
932,931,935,1
932,935,152,1
63058,584,591,1
940,938,939,1
189,223,86,1
679,152,935,1
937,378,932,1
931,932,378,1
33,189,188,1
241,242,249,1
188,189,86,1
935,936,679,1
40,235,6,1
121,236,20,1
240,104,78,1
381,383,269,1
60400,60396,584,1
352,354,246,1
244,329,347,1
329,246,347,1
1244,1250,421,1
835,243,834,1
679,170,680,1
936,170,679,1
352,246,329,1
1272,224,1271,1
49,224,1272,1
269,382,381,1
382,267,381,1
430,384,383,1
949,60419,306,1
391,1246,1247,1
60415,60412,1251,1
169,939,938,1
383,384,269,1
63058,591,949,1
359,1460,267,1
359,351,1460,1
1247,1250,391,1
1409,1410,75,1
1250,1244,391,1
1246,385,1247,1
385,1246,1252,1
351,1210,362,1
362,1460,351,1
243,833,834,1
834,833,244,1
834,244,347,1
243,835,89,1
49,1273,1580,1
937,169,938,1
937,938,941,1
939,136,942,1
941,378,937,1
170,1406,680,1
1271,224,1275,1
1251,421,1250,1
1210,354,352,1
940,939,942,1
1580,1273,180,1
680,1406,583,1
430,1252,384,1
1252,430,385,1
306,60419,1251,1
61501,1247,385,1
180,1273,1274,1
1273,49,1272,1
75,1410,590,1
60392,591,584,1
60409,60396,60400,1
60409,60400,75,1
75,590,60409,1
1251,60412,421,1
60415,1251,60419,1
60422,60419,949,1
60422,949,65824,1
203,63058,949,1
63058,203,584,1
65824,949,591,1
239,112,20,1
93,20,112,1
351,355,354,1
1271,1275,1268,1
251,30,249,1
250,249,89,1
6,235,236,1
931,378,924,1
925,931,924,1
938,940,18,1
93,112,33,1
246,677,348,1
354,677,246,1
62,1268,1275,1
62,1275,223,1
239,241,112,1
249,30,241,1
235,68,236,1
239,20,238,1
238,240,239,1
181,944,1274,1
1,358,359,1
33,112,30,1
241,30,112,1
942,1276,921,1
60395,60389,60392,1
223,125,62,1
935,931,379,1
379,931,925,1
1272,181,1273,1
30,189,33,1
125,189,30,1
223,189,125,1
354,355,677,1
1276,942,944,1
1276,944,943,1
534,835,245,1
10,238,68,1
20,236,238,1
238,236,68,1
65824,592,60421,1
943,944,1497,1
379,904,936,1
351,358,355,1
590,1410,583,1
170,897,1406,1
894,1406,897,1
386,398,269,1
382,360,1471,1
90,347,348,1
246,348,347,1
359,358,351,1
534,250,89,1
534,89,835,1
1496,360,382,1
919,941,18,1
18,941,938,1
60409,60406,585,1
65655,1244,1222,1
421,1222,1244,1
214,1243,1244,1
1248,1252,1246,1
1246,1245,1248,1
170,936,904,1
251,249,1474,1
386,269,384,1
18,940,1258,1
940,921,1258,1
897,170,904,1
391,1244,1243,1
1243,1245,391,1
944,1498,1497,1
65825,592,65824,1
835,834,245,1
181,1271,1266,1
834,90,245,1
347,90,834,1
62327,590,62329,1
379,936,935,1
924,378,941,1
924,941,919,1
944,181,1498,1
1471,360,1648,1
1471,1648,1,1
1,359,1471,1
398,1496,269,1
942,921,940,1
1273,181,1274,1
386,384,213,1
1496,382,269,1
1222,421,60410,1
391,1245,1246,1
62330,1406,894,1
1248,213,1252,1
384,1252,213,1
1268,1266,1271,1
1272,1271,181,1
1474,249,250,1
60395,60392,585,1
60389,591,60392,1
60396,585,60392,1
60409,585,60396,1
590,1620,60403,1
60406,590,60403,1
60409,590,60406,1
60414,60410,60412,1
60412,60410,421,1
60414,60412,9,1
9,60412,60415,1
60419,9,60415,1
60422,60421,9,1
9,60419,60422,1
62327,1620,590,1
62329,590,583,1
1406,62330,583,1
62330,62329,583,1
1244,65655,214,1
65824,60421,60422,1
65825,65824,591,1
591,60389,65825,1
386,301,398,1
60414,1108,60410,1
60383,598,592,1
592,598,60421,1
251,125,30,1
1266,254,1265,1
1249,1248,390,1
260,126,250,1
90,348,350,1
122,1497,1498,1
253,62,252,1
251,1474,252,1
301,386,1550,1
386,213,1550,1
1550,213,387,1
1241,390,1243,1
252,62,125,1
1474,250,126,1
355,1483,349,1
1260,921,1276,1
245,674,534,1
356,358,1,1
122,1262,1497,1
1266,1265,122,1
252,125,251,1
1268,254,1266,1
670,671,90,1
907,1459,925,1
925,44,907,1
1459,904,379,1
356,1,1486,1
1249,387,213,1
356,1483,355,1
355,358,356,1
1648,361,1486,1
1486,1,1648,1
348,677,578,1
349,677,355,1
1497,1262,943,1
674,190,534,1
534,190,260,1
60387,60385,592,1
918,919,675,1
918,924,919,1
1516,361,1648,1
1262,1261,943,1
1249,213,1248,1
65655,1222,1223,1
920,919,18,1
18,1258,920,1
301,399,398,1
398,399,268,1
674,245,671,1
920,675,919,1
360,1496,1516,1
348,578,350,1
534,260,250,1
578,677,349,1
943,1261,1260,1
670,90,350,1
65825,60387,592,1
60414,60417,66636,1
1243,390,1245,1
1459,302,904,1
268,1516,1496,1
943,1260,1276,1
245,90,671,1
44,924,918,1
924,44,925,1
904,302,898,1
898,897,904,1
181,1266,1498,1
898,153,897,1
1241,1243,214,1
63629,894,893,1
63630,1189,62329,1
59077,894,897,1
62328,62327,1189,1
920,1258,1259,1
1259,1258,921,1
1260,1259,921,1
122,1498,1266,1
1268,1269,254,1
62032,231,60395,1
925,1459,379,1
398,268,1496,1
1223,60418,214,1
1230,1241,214,1
1516,1648,360,1
390,1248,1245,1
253,1269,62,1
62,1269,1268,1
1590,1474,126,1
1474,1590,252,1
60403,586,60399,1
1566,586,1620,1
60406,60403,585,1
1566,1620,232,1
59077,893,894,1
59077,897,153,1
60385,60383,592,1
60389,231,60387,1
60387,65825,60389,1
60395,231,60389,1
60399,62032,60395,1
60399,585,60403,1
585,60399,60395,1
1223,1222,60404,1
1620,586,60403,1
60404,1222,60407,1
60407,1222,60410,1
60410,1108,60407,1
60417,60414,9,1
1108,60414,66636,1
60417,60421,598,1
214,60418,1230,1
9,60421,60417,1
62328,232,1620,1
62328,1620,62327,1
62329,1189,62327,1
63630,62329,62330,1
63630,894,63629,1
63630,62330,894,1
214,65655,1223,1
282,190,672,1
190,282,280,1
260,190,280,1
254,1267,1265,1
252,1590,253,1
1260,1099,676,1
672,674,671,1
1481,349,1483,1
65862,898,899,1
898,900,899,1
122,1263,1262,1
1567,1566,232,1
911,918,928,1
613,284,350,1
1267,864,1265,1
930,675,922,1
153,1499,59078,1
59078,1588,893,1
401,301,1239,1
911,908,44,1
672,671,248,1
911,44,918,1
1249,1242,1237,1
401,1357,399,1
361,1435,357,1
361,1516,860,1
357,1485,1486,1
670,248,671,1
63629,893,1568,1
1481,1483,1482,1
387,1237,1238,1
1227,392,1230,1
392,1241,1230,1
400,399,1357,1
399,400,1553,1
401,399,301,1
61711,61710,1566,1
255,1640,1590,1
1259,676,920,1
676,922,920,1
1550,387,1239,1
613,350,578,1
247,613,578,1
357,1486,361,1
1242,1241,392,1
898,302,900,1
1238,1239,387,1
255,1590,126,1
66637,1108,66636,1
395,1230,60418,1
1227,1230,395,1
253,1590,1640,1
284,669,350,1
1261,1262,1382,1
670,669,248,1
350,669,670,1
672,190,674,1
675,930,928,1
918,675,928,1
396,60401,60404,1
302,906,900,1
860,1435,361,1
1482,1483,356,1
1482,356,625,1
254,1269,1270,1
61711,1566,587,1
578,349,1481,1
66639,60404,60407,1
59076,893,59077,1
65862,153,898,1
1481,247,578,1
302,907,906,1
1459,907,302,1
865,1262,1263,1
906,907,908,1
675,920,922,1
44,908,907,1
1241,1242,390,1
1263,1265,864,1
1189,63631,232,1
137,1269,253,1
1267,254,1270,1
1099,1261,1382,1
1261,1099,1260,1
1382,1262,865,1
231,62032,1565,1
253,1640,137,1
1265,1263,122,1
1259,1260,676,1
1108,66637,66639,1
126,1195,255,1
1195,126,260,1
260,280,1195,1
1567,587,1566,1
232,1568,1567,1
1249,390,1242,1
387,1249,1237,1
1270,1269,137,1
893,68956,1568,1
399,1553,268,1
1239,301,1550,1
625,356,1485,1
1485,356,1486,1
1553,1516,268,1
1553,860,1516,1
232,62328,1189,1
65862,1499,153,1
893,1588,68956,1
893,59076,59078,1
59077,153,59076,1
59076,153,59078,1
60384,60383,60382,1
60383,612,60382,1
60384,598,60383,1
60385,612,60383,1
66649,60385,60387,1
66649,60387,231,1
60401,1223,60404,1
66639,60407,1108,1
60418,1223,60416,1
60416,395,60418,1
60420,60416,1223,1
60420,1223,60401,1
61710,1565,586,1
1566,61710,586,1
62032,60399,586,1
62032,586,1565,1
63629,1189,63630,1
1189,63629,63631,1
63631,63629,1568,1
63631,1568,232,1
66636,60417,598,1
598,66638,66636,1
66638,66637,66636,1
60384,66638,598,1
66639,396,60404,1
1565,66649,231,1
66649,612,60385,1
60384,60382,377,1
1231,392,1227,1
65913,1231,1227,1
1488,1098,865,1
282,281,280,1
282,672,673,1
672,248,673,1
683,194,400,1
928,929,343,1
1195,43,255,1
1264,1263,864,1
676,1099,1324,1
613,247,614,1
43,280,281,1
401,1239,388,1
1238,388,1239,1
1443,866,1270,1
865,1264,1488,1
248,669,668,1
1345,60382,612,1
1482,247,1481,1
617,284,613,1
617,613,614,1
407,400,194,1
911,909,908,1
1236,1237,1242,1
683,1357,401,1
248,668,673,1
1237,1236,35,1
928,343,911,1
911,343,909,1
1443,137,1468,1
668,669,284,1
1589,594,1588,1
1238,1237,35,1
64809,1285,587,1
401,681,683,1
401,388,681,1
1238,1240,388,1
61712,61710,1295,1
676,1324,1575,1
1487,625,1485,1
1264,864,1446,1
615,614,247,1
357,1435,1423,1
105,929,930,1
587,1294,57707,1
906,901,60698,1
284,667,668,1
1423,716,357,1
357,716,1487,1
922,1575,1209,1
860,1553,400,1
881,66638,60386,1
282,673,1574,1
1263,1264,865,1
1567,594,64807,1
899,900,61691,1
60413,1225,395,1
60416,60413,395,1
392,1236,1242,1
1423,1435,340,1
667,284,617,1
396,60397,60401,1
1565,66648,66649,1
1565,588,66648,1
922,105,930,1
1209,105,922,1
407,340,860,1
340,1435,860,1
1294,587,1285,1
1226,1227,395,1
1236,392,1231,1
407,860,400,1
1270,866,1267,1
396,881,60391,1
1226,395,1225,1
612,66647,1345,1
286,1650,625,1
906,341,901,1
906,908,341,1
929,928,930,1
1098,1323,1382,1
595,1589,1588,1
1574,195,282,1
282,195,281,1
1324,1099,1323,1
68956,594,1568,1
1568,594,1567,1
1469,255,43,1
43,1195,280,1
1482,1650,615,1
625,1650,1482,1
35,1240,1238,1
400,1357,683,1
1382,1323,1099,1
1382,865,1098,1
676,1575,922,1
909,341,908,1
247,1482,615,1
1443,1270,137,1
1267,1445,864,1
866,1445,1267,1
1445,1446,864,1
357,1487,1485,1
625,1487,286,1
1499,65862,65863,1
595,1499,64371,1
59079,595,1588,1
1640,1468,137,1
1469,1640,255,1
1640,1469,1468,1
1295,587,57707,1
1588,59078,59079,1
59079,59078,1499,1
59079,1499,595,1
377,60382,1345,1
60384,60386,66638,1
377,60386,60384,1
60393,396,60391,1
60397,396,60393,1
60420,60397,1224,1
60401,60397,60420,1
60420,60413,60416,1
1224,60413,60420,1
303,900,60697,1
60698,60697,900,1
60698,900,906,1
899,61691,64373,1
61691,900,303,1
61711,587,1295,1
61711,1295,61710,1
61712,588,1565,1
61712,1565,61710,1
65863,64371,1499,1
1567,64807,64809,1
64809,587,1567,1
899,64373,65863,1
65863,65862,899,1
1227,65915,65913,1
1227,1226,65916,1
65915,1227,65916,1
66637,66638,881,1
396,66637,881,1
66639,66637,396,1
66648,66647,612,1
66649,66648,612,1
68956,1588,594,1
1468,1442,1443,1
43,1470,1469,1
1100,1518,105,1
258,1443,1442,1
929,1467,343,1
1469,1470,256,1
60390,60386,377,1
343,1467,913,1
64371,65863,64373,1
64808,1589,64806,1
1411,60697,901,1
61690,64373,61691,1
910,909,913,1
59160,1589,595,1
1537,1650,286,1
330,43,281,1
393,1232,1231,1
256,1468,1469,1
60408,1225,60411,1
60405,1224,882,1
617,614,285,1
67584,1284,1285,1
1284,1294,1285,1
393,1231,65913,1
60221,1240,60219,1
60221,682,681,1
63860,233,1294,1
63939,61690,303,1
64983,1226,1225,1
1336,1574,283,1
60666,681,402,1
64988,64986,1225,1
1285,64809,64805,1
667,283,668,1
62105,1240,62104,1
65916,1228,65915,1
1324,923,1575,1
683,688,194,1
64808,594,1589,1
1492,1100,1209,1
1492,1209,923,1
1295,57708,588,1
191,1337,667,1
1335,293,195,1
293,281,195,1
283,1574,673,1
283,673,668,1
1335,195,1336,1
59160,59159,1589,1
1518,1358,105,1
929,105,1358,1
1595,715,1423,1
1383,62837,901,1
901,62837,1411,1
407,714,340,1
281,1573,330,1
479,1098,1097,1
1097,1098,1488,1
1478,1549,716,1
293,1573,281,1
882,1224,60393,1
857,194,832,1
407,857,714,1
407,194,857,1
60223,681,682,1
377,58590,60390,1
901,60697,60698,1
60394,882,60391,1
1294,233,57216,1
667,618,191,1
617,618,667,1
617,285,618,1
1423,1649,716,1
1423,715,1649,1
588,61712,1295,1
1488,1264,1091,1
1446,1447,1264,1
832,194,688,1
1346,1345,588,1
1575,923,1209,1
866,1444,1445,1
1100,105,1209,1
909,343,913,1
1478,716,1649,1
615,1650,1537,1
64987,1228,65916,1
929,1358,914,1
1447,1091,1264,1
285,614,1625,1
615,1625,614,1
1098,479,1323,1
1323,479,1324,1
716,1549,1487,1
286,1487,1549,1
914,1467,929,1
1549,1537,286,1
35,1236,1232,1
1231,1232,1236,1
1446,1445,107,1
1300,595,64367,1
1537,1625,615,1
330,1470,43,1
667,1337,283,1
341,909,910,1
1383,341,910,1
341,1383,901,1
1574,1336,195,1
1443,1444,866,1
258,1444,1443,1
1444,107,1445,1
107,1447,1446,1
256,1442,1468,1
1488,1091,1097,1
714,1595,340,1
340,1595,1423,1
1324,479,1627,1
923,1324,1627,1
57707,1294,57216,1
57216,57708,1295,1
57707,57216,1295,1
57708,1346,588,1
58590,377,1345,1
58595,58590,1345,1
1346,58595,1345,1
1589,59159,234,1
59160,595,1300,1
1240,62105,60219,1
388,1240,60221,1
60221,681,388,1
60223,402,681,1
60390,60388,60386,1
60391,881,60388,1
60388,881,60386,1
60393,60391,882,1
60394,60391,60388,1
60397,60393,1224,1
60408,1224,60405,1
60408,405,1225,1
60411,1225,60413,1
60408,60411,1224,1
1224,60411,60413,1
60666,688,683,1
60666,683,681,1
1411,303,60697,1
61691,303,61690,1
35,1232,62104,1
62104,1240,35,1
63860,1294,1284,1
303,1411,63939,1
64368,64367,595,1
64371,902,64368,1
64368,595,64371,1
64373,61690,902,1
902,64371,64373,1
1285,64805,67584,1
64807,64805,64809,1
64806,1589,234,1
1286,64807,594,1
64807,1286,64805,1
594,64808,1286,1
64983,64985,1226,1
64985,64987,65916,1
64986,64983,1225,1
64988,1225,405,1
65914,393,65913,1
65915,1228,65913,1
1228,65914,65913,1
65916,1226,64985,1
66647,588,1345,1
66647,66648,588,1
1336,294,1335,1
1083,1518,1100,1
285,1625,619,1
63938,1411,63936,1
63939,1411,63938,1
1286,64806,64804,1
60398,60394,67244,1
257,1573,293,1
64987,59838,59841,1
1286,64804,64803,1
57216,233,1346,1
905,1411,62839,1
393,1233,1232,1
294,1336,623,1
191,618,622,1
62104,1232,62103,1
393,1234,1233,1
107,1090,1514,1
1090,107,1511,1
1337,1336,283,1
293,1334,431,1
293,1335,1334,1
342,910,913,1
619,618,285,1
619,1625,616,1
913,915,342,1
60222,682,60220,1
62103,1232,1233,1
60666,402,688,1
60218,60219,62105,1
293,431,257,1
63857,1284,63855,1
618,619,1538,1
1447,1514,1091,1
1518,1083,1358,1
1447,107,1514,1
330,1573,257,1
1478,1386,1549,1
258,333,1450,1
409,857,832,1
832,729,409,1
60223,682,60222,1
64367,64370,64365,1
63859,63860,63857,1
688,402,723,1
402,766,723,1
258,1450,1449,1
64969,64988,64973,1
1442,1632,333,1
491,1100,1492,1
258,1449,1448,1
926,1492,1627,1
1627,1096,926,1
64979,217,64985,1
857,856,714,1
688,723,410,1
927,1096,1097,1
408,714,856,1
616,1537,1556,1
1556,1537,1386,1
856,857,409,1
1627,1492,923,1
410,729,832,1
410,832,688,1
1193,1478,1472,1
67585,1284,67584,1
58599,58595,1346,1
1467,915,913,1
622,618,1538,1
191,622,623,1
64805,1286,64803,1
623,1337,191,1
1336,1337,623,1
914,1358,1359,1
914,1359,915,1
1097,1092,927,1
1100,491,1083,1
1358,492,1359,1
914,915,1467,1
492,1358,1083,1
1511,107,1448,1
714,408,1547,1
342,912,910,1
1091,1514,1092,1
1096,479,1097,1
1092,1097,1091,1
1386,1537,1549,1
331,330,257,1
616,1625,1537,1
220,1383,57727,1
57937,910,912,1
64973,405,1389,1
1297,1300,64365,1
1300,1297,59159,1
1334,1335,294,1
1547,717,715,1
58595,884,58590,1
1389,405,60405,1
331,1470,330,1
331,256,1470,1
1386,1478,1193,1
258,1442,333,1
1448,107,1444,1
258,1448,1444,1
1472,1478,1479,1
192,1479,1478,1
926,491,1492,1
1547,1595,714,1
715,1595,1547,1
1627,479,1096,1
1632,1442,256,1
331,1632,256,1
1649,192,1478,1
717,192,1649,1
715,717,1649,1
57708,57216,1346,1
57937,57727,1383,1
57937,1383,910,1
67584,64803,589,1
884,58580,58590,1
60390,58580,883,1
884,58595,58599,1
233,58603,1346,1
58603,58599,1346,1
233,58606,58603,1
63859,58606,233,1
59158,59159,1297,1
234,59159,59158,1
1300,59159,59160,1
59844,1234,393,1
64987,59841,1228,1
59841,59844,65914,1
393,65914,59844,1
60220,682,60218,1
60219,60218,682,1
60221,60219,682,1
60224,60223,60222,1
60224,402,60223,1
60224,766,402,1
60390,883,60388,1
58590,58580,60390,1
60394,60388,883,1
60394,883,67244,1
60398,882,60394,1
882,60398,60402,1
882,60402,60405,1
60402,1389,60405,1
60408,60405,405,1
63939,61688,61690,1
902,61690,61688,1
62104,62103,686,1
686,60218,62105,1
62105,62104,686,1
62838,62837,220,1
1383,220,62837,1
62838,1411,62837,1
62838,62839,1411,1
1288,63855,1284,1
63859,233,63860,1
63860,1284,63857,1
905,63936,1411,1
63939,63938,903,1
903,61688,63939,1
64367,64365,1300,1
64367,64368,902,1
64370,64367,902,1
61688,64370,902,1
65125,64804,64806,1
64803,67584,64805,1
1286,64808,64806,1
64988,405,64973,1
64979,64985,64983,1
64983,1229,64979,1
64986,1229,64983,1
64987,217,59838,1
64987,64985,217,1
64988,64969,1229,1
64988,1229,64986,1
65125,64806,234,1
234,65901,65125,1
59158,65901,234,1
59841,65914,1228,1
67584,589,67585,1
67585,1288,1284,1
917,342,1063,1
1063,342,915,1
729,730,295,1
1334,294,1333,1
294,1332,1333,1
916,912,65716,1
65213,60402,60398,1
59844,59841,824,1
717,1322,192,1
620,1479,1322,1
620,1472,1479,1
491,1101,1081,1
1101,491,1095,1
408,854,722,1
60225,60224,684,1
1192,1472,620,1
1555,287,619,1
1192,1533,1193,1
824,59840,59844,1
729,728,730,1
1511,1448,610,1
389,60220,65477,1
1083,1081,1515,1
61689,64370,61688,1
1234,687,1233,1
1332,623,1494,1
766,61286,298,1
65901,59157,1296,1
1334,1333,182,1
1511,610,1457,1
331,1458,1451,1
916,57228,57727,1
492,1174,1175,1
65125,65123,1287,1
1515,1082,492,1
492,1082,1174,1
926,1094,1095,1
1092,1090,478,1
58599,58605,884,1
717,720,1322,1
718,720,717,1
491,1081,1083,1
67586,1288,67585,1
63936,67482,63937,1
1307,61689,903,1
257,431,1109,1
64971,64969,64967,1
1193,1533,1556,1
408,722,718,1
1450,1452,334,1
1087,1090,1511,1
1511,1457,1087,1
408,718,717,1
1233,687,65476,1
1192,1193,1472,1
927,1089,1096,1
410,723,724,1
410,728,729,1
410,724,728,1
926,1096,1094,1
432,431,182,1
408,856,854,1
409,854,856,1
58606,1200,58603,1
1494,623,622,1
